SAPNo,ShortText,Size,BasicMaterial,Manufacturer,PartNo,DrawingNo,KeyNoun,POTextNo,UnitOfMeasure,PO Text Header,,,,
165689,VALVE RELIEF DRESSER 2478D-XDA1         ,"3/4""X3/4""SP85PSI  ",BRASS         ,DRESSER        ,2478D-XDA1                    ,                ,VALVE,5248,EA,DRESSER INDUSTRIES INCORPORATED,,,,
165695,VALVE RELIEF DRESSER 2478D-XDA1         ,"3/4""X3/4""SP75PSI  ",BRASS         ,DRESSER        ,2478D-XDA1                    ,                ,VALVE,5248,EA,DRESSER INDUSTRIES INCORPORATED,,,,
165200,VALVE RELIEF DRESSER 3990-1XLS          ,"1/2""X3/4""SP125PSI ",STEEL         ,DRESSER        ,3990-1XLS                     ,                ,VALVE,5248,EA,DRESSER INDUSTRIES INCORPORATED,,,,
1166867,VALVE RELIEF DUER-ARM 800.802,25MM 3.5BAR,COMML,DUER-ARM,800.802,,VALVE,25154,EA,"FRANZ DUERHOLDT ARMATURENFABRIK GMBH &                                 
COMPANY KG",,,,
1089645,VALVE RELIEF DUNHAM-B 053797A1          ,NA                ,COMML         ,DUNHAM-B       ,053797A1                      ,                ,VALVE,10874,EA,"DUNHAM-BUSH, INCORPORATION",,,,
76179,VALVE RELIEF DURCO 61750401Z,NA,COMML,DURIRON,61750401Z,,VALVE,9403,EA,"DURIRON COMPANY, INCORPORATED",,,,
365619,VALVE RELIEF DYNA-AIR 1001814,"1-1/4""",COMML,DYNA-AIR,1001814,,VALVE,10136,EA,"DYNAMIC AIR, INCORPORATED",,,,
341794,VALVE RELIEF EAGL-COM 32708604,"1/4""MNPT SP725PSI",COMML,EAGL-COM,32708604,,VALVE,20341,EA,"EAGLE COMPRESSORS, INC.",,,,
256915,VALVE RELIEF EATON ST25-260,"1/4""SP260PSIG",BRASS,EATON,ST25-260,,VALVE,5300,EA,EATON CORPORATION,,,,
1002830,VALVE RELIEF ELLIOT-C 38210,"1""X1"" 100PSI",BRONZE,ELLIOT-C,38210,,VALVE,10090,EA,ELLIOTT COMPANY TOOL & PUMP DIVISION,,,,
15779,"VALVE RELIEF EMCA 1478 1""               ","1""                ",BRASS         ,EMCA           ,1478,                ,VALVE,9922,EA,EMCA SA CV,,,,
309830,VALVE RELIEF ENERGY-H A-4060LR-100,"1/2""",STEEL,ENERGY-H,A-4060LR-100,,VALVE,19990,EA,"ENERGY HYDRAULIC MFG.,INC.",,,,
286091,VALVE RELIEF ENERPAC V-152,"3/8""",STEEL,ENERPAC,V-152,,VALVE,5279,EA,"ENERPAC DIVISION OF APPLIED POWER                                      
                                                                       
INCORPORATED",,,,
137843,VALVE RELIEF ENVIREX 641-10052-80,"6""",NA,ENVIREX,641-10052-80,F8008-1027,VALVE,11793,EA,ENVIREX INCORPORATED,,,,
156595,VALVE RELIEF FABCO-AR 1400-SP4,NA,NA,FABCO-AR,1400-SP4,,VALVE,16059,EA,FABCO-AIR INC.,,,,
1107270,VALVE RELIEF FARRIS 1850,"1""X1-1/2"" SP275PSI",STEEL,FARR-ENG,1850,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1147511,VALVE RELIEF FARRIS 1850,"1/2""X1""SP75PSI",COMML,FARR-ENG,1850,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1142996,VALVE RELIEF FARRIS 1850-0L,"1-1/2""X2""SP125PSI",COMML,FARR-ENG,1850-0L,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1176058,VALVE RELIEF FARRIS 1850-0L,"3/4""X1"" SP35PSI",COMML,FARR-ENG,1850-0L,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
166443,VALVE RELIEF FARRIS 1850-OL,"1""X1-1/2""",STEEL,FARR-ENG,1850-OL,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1186739,VALVE RELIEF FARRIS 1850-OL SP200PSI,"1/2""X1""SP200PSI",COMML,FARR-ENG,1850-OL,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1263884,VALVE RELIEF FARRIS 1856M,"1""X1-1/4""SP150PSI",BRONZE,FARR-ENG,1856M,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
166431,VALVE RELIEF FARRIS 1856M-OL,"1-1/2""X2""",BRASS,FARR-ENG,1856M-OL,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
166429,VALVE RELIEF FARRIS 1875-OL,"1-1/2""X2""",BRASS,FARR-ENG,1875-OL,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1090776,VALVE RELIEF FARRIS 1876-M,"3/4""X3/4""",BRONZE,FARR-ENG,1876-M,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1144737,VALVE RELIEF FARRIS 1876-M,"3/4""X3/4""SP125PSI",BRONZE,FARR-ENG,1876-M,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1227267,VALVE RELIEF FARRIS 1890-PKD,"1/2""X1""SP100PSI",COMML,FARR-ENG,1890-PKD,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1246325,VALVE RELIEF FARRIS 2470-UL,"1""",COMML,FARR-ENG,2470-UL,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
180469,VALVE RELIEF FARRIS 26EA10L-120,"1""X2""",STEEL,FARR-ENG,26EA10L-120,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1227266,VALVE RELIEF FARRIS 26FA10-120,"1-1/2""X2""SP150PSI",COMML,FARR-ENG,26FA10-120,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1142980,VALVE RELIEF FARRIS 26FA10-120/S2,"1-1/2""X2""SP65PSI",COMML,FARR-ENG,26FA10-120/S2,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1062350,VALVE RELIEF FARRIS 26FC12-120-017539,"1-1/2""X2"" SP300PSI",STEEL,FARR-ENG,26FC12-120-017539,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
222944,VALVE RELIEF FARRIS 26GA10-120/S0,"1-1/2""X2-1/2""",NA,FARR-ENG,26GA10-120/S0,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1218613,VALVE RELIEF FARR-ENG 26KA10-130/S1,"3""X4""SP50PSI",COMML,FARR-ENG,26KA10-130/S1,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1142992,VALVE RELIEF FARRIS 26KA12-120/S2,"3""X4""SP300PSI",COMML,FARR-ENG,26KA12-120/S2,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
180467,VALVE RELIEF FARRIS 26PA10-120/S2,"4""X6""",STEEL,FARR-ENG,26PA10-120/S2,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1014518,VALVE RELIEF FARRIS 26PA10-170,"4""X6"" SP155PSI",COMML,FARR-ENG,26PA10-170,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1257263,VALVE RELIEF FARRIS 26PA12-120-SP,"4""X6""SP103PSI",STEEL,FARR-ENG,26PA12-120-SP,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1274392,VALVE RELIEF FARRIS 26PB11-120/SP,"4""X6"" SP120PSI",SS316,FARR-ENG,26PB11-120/SP,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1107271,VALVE RELIEF FARRIS 26QA10-170,"6""X8"" SP25PSI",STEEL,FARR-ENG,26QA10-170,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1218611,VALVE RELIEF FARRIS 26TA10-120/S2,"8""X10""SP11PSI",SS316,FARR-ENG,26TA10-120/S2,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1110303,VALVE RELIEF FARRIS 2740,"1-1/2""X1""SP100PSI",COMML,FARR-ENG,2740,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
324640,VALVE RELIEF FARRIS 2741,"1-1/2""X2""SP100PSI",STEEL,FARR-ENG,2741,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1186731,VALVE RELIEF FARRIS 2745/S4 SP150PSI,"1/2""SP150PSI",COMML,FARR-ENG,2745/S4,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1107268,VALVE RELIEF FARRIS 2745-S4,"3/4"" SP50PSI",COMML,FARR-ENG,2745-S4,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1227259,VALVE RELIEF FARRIS 27CA23-M20/S4,"3/4""X1""SP150PSI",SS316,FARR-ENG,27CA23-M20/S4,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1107267,VALVE RELIEF FARRIS 27DA13-F20/S4,"1/2"" SP100PSI",COMML,FARR-ENG,27DA13-F20/S4,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1263999,VALVE RELIEF FARRIS 27DA13-M40/S4,"1/2""X1""SP150PSI",SS316,FARR-ENG,27DA13-M40/S4,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1280491,VALVE RELIEF FARRIS 2856,"1-1/2X2-1/2"" 75PSI",BRONZE,FARR-ENG,2856,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1144746,VALVE RELIEF FARRIS 2951-OL,"2-1/2""X4""SP19PSI",COMML,FARR-ENG,2951-OL,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
251136,VALVE RELIEF FARRIS 72EA35-M20,"1""X2""85PSI",SS316,FARR-ENG,72EA35-M20,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
251135,VALVE RELIEF FARRIS HTF-26DA21-120,"1""X2"".48PSI/638F",STEEL,FARR-ENG,HTF-26DA21-120,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1176071,VALVE RELIEF FARRIS HTF26EA24-C20/S3,"1.5""X2.5"" SP150PSI",COMML,FARR-ENG,HTF26EA24-C20/S3,,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1203672,VALVE RELIEF FARR-ENG 2575-AQ           ,"6""X8""SP160PSI     ",COMML         ,FARR-ENG       ,2575-AQ                       ,                ,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1203711,VALVE RELIEF FARR-ENG 26EA10-120        ,"1""X2""SP135PSI     ",COMML         ,FARR-ENG       ,26EA10-120                    ,                ,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1158114,VALVE RELIEF FARR-ENG 26EA12-120        ,"1""X2""SP60PSI      ",COMML         ,FARR-ENG       ,26EA12-120                    ,                ,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1203673,VALVE RELIEF FARR-ENG 26FA10-120        ,"1.5""SP100PSI      ",COMML         ,FARR-ENG       ,26FA10-120                    ,                ,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1203723,VALVE RELIEF FARR-ENG 26GA12-120-SP     ,"1.5""X2.5""SP300PSI ",COMML         ,FARR-ENG       ,26GA12-120-SP                 ,                ,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1151163,VALVE RELIEF FARR-ENG 26GB20-150        ,"1""X2-1/2""SP30PSI  ",COMML         ,FARR-ENG       ,26GB20-150                    ,                ,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1203669,VALVE RELIEF FARR-ENG 26HA23-120        ,"1.5""X3""SP400PSI   ",COMML         ,FARR-ENG       ,26HA23-120                    ,                ,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1203685,VALVE RELIEF FARR-ENG 26JA10-120        ,"2""X3""SP70PSI      ",COMML         ,FARR-ENG       ,26JA10-120                    ,                ,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1090757,VALVE RELIEF FARRIS 26JA10-120          ,"2""X3"" SP48PSI     ",COMML         ,FARR-ENG       ,26JA10-120                    ,                ,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1203694,VALVE RELIEF FARR-ENG 26JA10-170-S1     ,"2""X3""SP65PSI      ",COMML         ,FARR-ENG       ,26JA10-170-S1                 ,                ,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1090772,VALVE RELIEF FARRIS 26JB10-M3           ,"2""X3""             ",MONEL         ,FARR-ENG       ,26JB10-M3                     ,                ,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1203715,VALVE RELIEF FARR-ENG 26KA22-920        ,"3""X4""SP135PSI     ",COMML         ,FARR-ENG       ,26KA22-920                    ,                ,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1203670,VALVE RELIEF FARR-ENG 26LA-10           ,"3""X4""SP40PSI      ",COMML         ,FARR-ENG       ,26LA-10                       ,                ,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1090773,VALVE RELIEF FARRIS 26LA10              ,"3""X4""             ",COMML         ,FARR-ENG       ,26LA10                        ,                ,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1203701,VALVE RELIEF FARR-ENG 2740              ,"1/2""X1""SP100PSI   ",COMML         ,FARR-ENG       ,2740,                ,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1203698,VALVE RELIEF FARR-ENG 2740-UL           ,"1/2""X1""SP150PSI   ",COMML         ,FARR-ENG       ,2740-UL                       ,                ,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1203709,VALVE RELIEF FARR-ENG 2741              ,"3/4""X1""SP500PSI   ",COMML         ,FARR-ENG       ,2741,                ,VALVE,15229,EA,FARRIS ENGINEERING,,,,
1090779,VALVE RELIEF FARRIS F2740-SP            ,"1""X1""             ",STEEL         ,FARR-ENG       ,F2740-SP                      ,                ,VALVE,15229,EA,FARRIS ENGINEERING,,,,
47858,VALVE RELIEF FES 370-003410-400,"1/2""X3/8""",NA,FES-INC,370-003410-400,,VALVE,10358,EA,"F E S SYSTEMS, INCORPORATED",,,,
1116857,VALVE RELIEF FIFE 1GXP6317-002,NA,COMML,FIFE,1GXP6317-002,,VALVE,11548,EA,FIFE CORPORATION,,,,
1119282,VALVE RELIEF FISH-C 289H-42,"1"" SP4-15PSI",COMML,FISHER-C,289H-42,,VALVE,9385,EA,FISHER CONTROLS COMPANY,,,,
286276,VALVE RELIEF FISH-C 63EG-526,"3"" 50-100PSI",IRON,FISHER-C,63EG-526,,VALVE,9385,EA,FISHER CONTROLS COMPANY,,,,
238169,VALVE RELIEF FISH-C 98H-150,"1/2""NPT 25-75PSI",SS,FISHER-C,98H-150,,VALVE,9385,EA,FISHER CONTROLS COMPANY,,,,
1280222,VALVE RELIEF FISH-C 98H-154,"1/2""X1/2""",SS316,FISHER-C,98H-154,,VALVE,9385,EA,FISHER CONTROLS COMPANY,,,,
1007347,VALVE RELIEF FISH-C 98H-17,"1/2"" 25-75PSI",SS,FISHER-C,98H-17,,VALVE,9385,EA,FISHER CONTROLS COMPANY,,,,
344820,VALVE RELIEF FISH-C 98H-600,"1/2""",STEEL,FISHER-C,98H-600,,VALVE,9385,EA,FISHER CONTROLS COMPANY,,,,
1249586,VALVE RELIEF FISHER-C 98L-103,"1/4"" SP125PSI",COMML,FISHER-C,98L-103,,VALVE,9385,EA,FISHER CONTROLS COMPANY,,,,
263876,VALVE RELIEF FISH-C H203-01,"1""SP35PSI",BRASS,FISHER-C,H203-01,,VALVE,9385,EA,FISHER CONTROLS COMPANY,,,,
92588,VALVE RELIEF FISH-C 289                 ,"1""X2""             ",COMML         ,FISHER-C       ,289,                ,VALVE,9385,EA,FISHER CONTROLS COMPANY,,,,
88927,VALVE RELIEF FISH-C 98H-146             ,"1/4""              ",COMML         ,FISHER-C       ,98H-146                       ,                ,VALVE,9385,EA,FISHER CONTROLS COMPANY,,,,
238130,VALVE RELIEF FISH-C 98H-17              ,"1/2""NPT 30-40PSI  ",IRON          ,FISHER-C       ,98H-17                        ,                ,VALVE,9385,EA,FISHER CONTROLS COMPANY,,,,
24821,VALVE RELIEF FLE-INC 4551-262 4-8796-381,NA,NA,FLE-INC,4551-262,4-8796-381,VALVE,10185,EA,"FLEISSNER, INCORPORATED (GERMANY)",,,,
1019061,VALVE RELIEF FLUID-CT 1A31-R3-60-S46,NA,COMML,FLUID-CT,1A31-R3-60-S46,,VALVE,9825,EA,"FLUID CONTROLS, INCORPORATED",,,,
1143733,VALVE RELIEF FLUID-PR BB-02-10A1,NA,COMML,FLUID-PR,BB-02-10A1,,VALVE,16733,EA,FLUID POWER INCORPORATED,,,,
1218694,VALVE RELIEF FLUITRON A-4367,NA,COMML,FLUITRON,A-4367,,VALVE,25163,EA,"FLUITRON, INCORPORATED",,,,
1241723,VALVE RELIEF FORT-VALE 010/16312,"2-1/2""",COMML,FORT-VALE,010/16312,,VALVE,27762,EA,FORT VALE ENGINEERING LTD,,,,
1246313,VALVE RELIEF FOSTORIA 1-25,NA,COMML,FOSTORIA,Jan-25,,VALVE,16081,EA,"FOSTORIA INDUSTRIES, INC.",,,,
324872,VALVE RELIEF FRICK-CO 952A0021H09,"1""X2""",COMML,FRICK-CO,952A0021H09,,VALVE,11740,EA,FRICK COMPANY,,,,
1111345,VALVE RELIEF FULFLO RV3163S,"1""",STEEL,FULFLO,RV3163S,,VALVE,10366,EA,"FULFLO SPECIALTIES COMPANY, INCORPORATED",,,,
1140400,VALVE RELIEF FULFLO VS-4R,"3/4"" 5-8PSI",STEEL,FULFLO,VS-4R,,VALVE,10366,EA,"FULFLO SPECIALTIES COMPANY, INCORPORATED",,,,
173495,VALVE RELIEF FULFLO VS-5R-SS-AS,"1"" 8PSI",STEEL,FULFLO,VS-5R-SS-AS,,VALVE,10366,EA,"FULFLO SPECIALTIES COMPANY, INCORPORATED",,,,
57609,VALVE RELIEF FULFLO VJ-2FXS             ,"3/8""              ",IRON          ,FULFLO         ,VJ-2FXS                       ,                ,VALVE,10366,EA,"FULFLO SPECIALTIES COMPANY, INCORPORATED",,,,
1024333,VALVE RELIEF GARD-DEN P03592A,"1/4"" 75PSI 27SCFM",COMML,GARD-DEN,P03592A,,VALVE,16739,EA,"GARDNER-DENVER INDUSTRIAL                                              
MACHINERY DIVISION",,,,
1098803,VALVE RELIEF GAS-DRY 22.6.X,"3/4"" SP@150PSI",STEEL,GAS-DRY,22.6.X,,VALVE,17116,EA,"GAS DRYING, INC.",,,,
1027710,VALVE RELIEF GEA-TUCH QL-220-Z-00-M1-344,"1""",SS,GEA-TUCH,QL-220-Z-00-M1-344,,VALVE,23073,EA,GEA TUCHENHAGEN,,,,
1122511,VALVE RELIEF GENERANT CRVP4-500B-K-150,"1/2""SP150PSI@-320F",COMML,GENERANT,CRVP4-500B-K-150,,VALVE,7239,EA,GENERANT COMPANY INCORPORATED,,,,
1044131,VALVE RELIEF GIANT-P 22565A,"1/4""",BRASS,GIANT-P,22565A,,VALVE,23637,EA,GIANT PRODUCTS COMPANY,,,,
1147041,VALVE RELIEF GIRA-EQU MC-307B-LV,SP25PSI,COMML,GIRA-EQU,MC-307B-LV,,VALVE,26145,EA,"GIRARD EQUIPMENT, INC.",,,,
196641,VALVE RELIEF GITS HFV 1655-125800,"1-1/4"" 1-15/.5-10#",SS316L,GITS,1655-125800,,VALVE,13222,EA,GITS BROTHERS MANUFACTURING COMPANY,,,,
1287648,VALVE RELIEF GODWIN-P 44.0036.9912A,100-125PSI,NA,GODWIN-P,44.0036.9912A,,VALVE,28068,EA,GODWIN PUMPS,,,,
1097824,VALVE RELIEF GO-INC RV5-11DTC,SP 25PSI,COMML,GO-INC,RV5-11DTC,,VALVE,20867,EA,"GO,INC.",,,,
185185,VALVE RELIEF GORMAN-R 46431-629,NA,NA,GORMAN-R,46431-629,,VALVE,5375,EA,GORMAN-RUPP COMPANY,,,,
1249220,VALVE RELIEF GRAINGER 5A710,"1/4""",COMML,GRAINGER,5A710,,VALVE,5378,EA,W.W. GRAINGER COMPANY,,,,
1256216,VALVE RELIEF GRIFFCO-V PRT-050PV,"1/2""FNPT",PVC,GRIFFCO-V,PRT-050PV,,VALVE,27848,EA,GRIFFCO VALVE INC.,,,,
1009518,VALVE RELIEF GROTH-EQ 2000-16-5-T100,"4""",SS316,GROTH-EQ,2000-16-5-T100,,VALVE,17778,EA,GROTH EQUIP. CO.,,,,
1166980,"VALVE RELIEF HANSEN H5662 3/4"" SP350PSI","3/4"" SP350PSI",BRASS,HANSEN,H5662,,VALVE,26683,EA,HANSEN TECHNOLOGIES CORP.,,,,
1057768,VALVE RELIEF HANS-KAL F161515,"3/4""/500-1000KPA",COMML,HANS-KAL,F161515,,VALVE,23944,EA,HANS KALTENBACH MASCHINENFABRIK GMBH,,,,
1111710,VALVE RELIEF HASKEL-I 28440-2,SP2250,SS,HASKEL-I,28440-2,,VALVE,15213,EA,HASKEL INCORPORATED,,,,
1054667,VALVE RELIEF HASK-INT 9MV1201110,NA,SS,HASK-INT,9MV1201110,,VALVE,23084,EA,HASKEL INTERNATIONAL,,,,
390912,VALVE RELIEF HASKRIS 1825,NA,COMML,HASKRIS,1825,,VALVE,17177,EA,HASKRIS CO.,,,,
1011711,VALVE RELIEF HEAT-EXC J6833-PSV,"3/4""X1""XSP15PSI",COMML,HEAT-EXC,J6833-PSV,D6833M2,VALVE,21104,EA,HEAT EXCHANGE & TRANSFER INC.,,,,
261470,VALVE RELIEF HENRY-VL 527,"1/2""X5/8""/400PSI",BRASS,HENRY-VL,527,,VALVE,10649,EA,HENRY VALVE COMPANY,,,,
176657,VALVE RELIEF HENRY-VL 527E-400PSI,"1/2""MPTX5/8""FLARE",NA,HENRY-VL,527E-400PSI,,VALVE,10649,EA,HENRY VALVE COMPANY,,,,
1078582,VALVE RELIEF HENRY-VL 5604-300PSI,"1-1/4""X1-1/2""",BRASS,HENRY-VL,5604-300PSI,,VALVE,10649,EA,HENRY VALVE COMPANY,,,,
1029376,VALVE RELIEF HITMA SAN1DV04H2,NA,SS316,HITMA,SAN1DV04H2,,VALVE,21766,EA,HITMA BV,,,,
33396,VALVE RELIEF HOESCH 7818,NA,STEEL,HOESCH,7818,,VALVE,10149,EA,HOESCH INDUSTRIES INCORPORATED,,,,
78058,VALVE RELIEF HOFMAN-A E7075900,NA,COMML,HOFMAN-A,E7075900,,VALVE,5439,EA,HOFFMAN AIR & FILTRATION SYSTEMS,,,,
1291429,VALVE RELIEF HOKE 6514L4B,280PSI,BRASS,HOKE,6514L4B,,VALVE,10464,EA,HOKE INCORPORATED,,,,
248623,VALVE RELIEF HOKE 6532L4Y 20-75PSI,"1/4""MPTX1/4""FPT",SS316,HOKE,6532L4Y,,VALVE,10464,EA,HOKE INCORPORATED,,,,
1182388,VALVE RELIEF HONEYWELL SM120-3/4A,"3/4"" SP 2.5 BAR",BRASS,HONEYWELL,SM120-3/4A,,VALVE,5433,EA,HONEYWELL INCORPORATED,,,,
227720,VALVE RELIEF HORIX AD731,NA,NA,HORIX,AD731,,VALVE,11841,EA,HORIX MANUFACTURING COMPANY,,,,
1175754,VALVE RELIEF RV10-26-0-N-15/0010,150-1500PSI,COMML,HYDRAFOR,RV10-26-0-N-15/0010,,VALVE,20686,EA,"HYDRAFORCE, INC.",,,,
1006853,VALVE RELIEF HYDROFLO 14042-2300,"1/2"" SP285PSI",SS316-TEF,HYDROFLO,14042-2300,,VALVE,16879,EA,HYDROFLO CORPORATION,,,,
222307,VALVE RELIEF HYSTER 378424,NA,NA,HYSTER,378424,,VALVE,11453,EA,HYSTER COMPANY,,,,
1116584,VALVE RELIEF IMI-CASH 09564-0125,"3/4""SP@125PSI",COMML,IMI-CASH,09564-0125,,VALVE,18733,EA,IMI CASH VALVE,,,,
1182539,VALVE RELIEF INGERSOL 1X15008,NA,COMML,INGERSOL,1X15008,,VALVE,9002,EA,INGERSOLL-RAND,,,,
1162921,VALVE RELIEF INGERSOL X1396T28-160,NA,COMML,INGERSOL,X1396T28-160,,VALVE,9002,EA,INGERSOLL-RAND,,,,
351801,VALVE RELIEF INTERFAC PDCA-4-4M-C-HC,NA,COMML,INTERFAC,PDCA-4-4M-C-HC,,VALVE,20474,EA,"INTERFACE DEVICES,INC.",,,,
146236,VALVE RELIEF ITT-FH 1170-30,"1""SP30PSI",NA,ITT-FH,1170-30,,VALVE,15641,EA,ITT FLUID HANDLING,,,,
196315,VALVE RELIEF JAYCO MODEL T-H,"2""SET 135PSI",NA,JAYCO,MODEL T-H,,VALVE,17424,EA,JAYCO INC.,,,,
56857,VALVE RELIEF KEMP-C-M 01609415,NA,NA,KEMP-C-M,1609415,DG-44835,VALVE,10949,EA,THE C. M. KEMP MANUFACTURING COMPANY,,,,
269891,VALVE RELIEF KINGSTON 112C,"1/4""SP110PSI",BRASS,KINGSTON,112C,,VALVE,16198,EA,KINGSTON F.C. CO.,,,,
1264052,VALVE RELIEF KINGSTON 112C,"1/4""X1/4""SP260PSI",BRASS,KINGSTON,112C,,VALVE,16198,EA,KINGSTON F.C. CO.,,,,
252513,VALVE RELIEF KINGSTON 118C,"1/4""-1/4""MPT",NA,KINGSTON,118C,,VALVE,16198,EA,KINGSTON F.C. CO.,,,,
165806,VALVE RELIEF KINGSTON 112C-2-100        ,"1/4"" SP100PSI     ",BRASS         ,KINGSTON       ,112C-2-100                    ,                ,VALVE,16198,EA,KINGSTON F.C. CO.,,,,
42608,VALVE RELIEF GALION CRANE 150A 70753,NA,NA,KOMA-DRES,70753,,VALVE,10498,EA,KOMATSU DRESSER COMPANY,,,,
1053824,VALVE RELIEF KRAU-MAF 206-9557,NA,STEEL,KRAU-MAF,206-9557,,VALVE,10326,EA,KRAUSS-MAFFEI CORPORATION,,,,
1063677,VALVE RELIEF KUNKLE 0030-A01-KM1400,"1/4"" SP1400PSI",BRASS,KUNKLE,0030-A01-KM1400,,VALVE,10017,EA,"KUNKLE INDUSTRIES, INCORPORATED",,,,
305918,VALVE RELIEF KUNKLE 0140-C-ME-0150,"1/2"" 150LB",COMML,KUNKLE,0140-C-ME-0150,,VALVE,10017,EA,"KUNKLE INDUSTRIES, INCORPORATED",,,,
1063678,VALVE RELIEF KUNKLE 0266-C01-MG0050,"1/2""X1"" SP50PSI",SS316,KUNKLE,0266-C01-MG0050,,VALVE,10017,EA,"KUNKLE INDUSTRIES, INCORPORATED",,,,
1042620,VALVE RELIEF KUNKLE 0330-A01-KC2900,"1/4""IN/1/4""OUT",ALUMINUM,KUNKLE,0330-A01-KC2900,,VALVE,10017,EA,"KUNKLE INDUSTRIES, INCORPORATED",,,,
1247705,VALVE RELIEF KUNKLE 0337-H01ANE0008,"2""X2""SP8PSI",BRONZE,KUNKLE,0337-H01ANE0008,,VALVE,10017,EA,"KUNKLE INDUSTRIES, INCORPORATED",,,,
1062368,VALVE RELIEF KUNKLE 0337-H01KE0014,"2"" SP14PSI",BRASS,KUNKLE,0337-H01KE0014,,VALVE,10017,EA,"KUNKLE INDUSTRIES, INCORPORATED",,,,
1056218,VALVE RELIEF KUNKLE 0337-K01ANE0009.7,"3""NPT SP9.7PSI",COMML,KUNKLE,0337-K01ANE0009.7,,VALVE,10017,EA,"KUNKLE INDUSTRIES, INCORPORATED",,,,
1121621,VALVE RELIEF KUNKLE 0542-C01-KM0165,"1/2""SP165PSI",COMML,KUNKLE,0542-C01-KM0165,,VALVE,10017,EA,"KUNKLE INDUSTRIES, INCORPORATED",,,,
1121611,VALVE RELIEF KUNKLE 0548-A01-KM0137,"1/4""SP137PSI",COMML,KUNKLE,0548-A01-KM0137,,VALVE,10017,EA,"KUNKLE INDUSTRIES, INCORPORATED",,,,
1063676,VALVE RELIEF KUNKLE 0548-A01-KM0300,"1/4""SP300PSI",BRASS,KUNKLE,0548-A01-KM0300,,VALVE,10017,EA,"KUNKLE INDUSTRIES, INCORPORATED",,,,
1146192,VALVE RELIEF KUNKLE 0548-C01-KM0025,"1/2""SP25PSI",BRASS,KUNKLE,0548-C01-KM0025,B4-4-6B,VALVE,10017,EA,"KUNKLE INDUSTRIES, INCORPORATED",,,,
333466,VALVE RELIEF KUNKLE 189-C,"3/4"" NPT",COMML,KUNKLE,189-C,,VALVE,10017,EA,"KUNKLE INDUSTRIES, INCORPORATED",,,,
